address,token_symbol,decimal
0x6F762176d94B657802EE4aEBBDFE719A9067C553,UNI-V2,18
0xf7A0383750feF5AbaCe57cc4C9ff98e3790202b3,tBONE,18
0xF2BEf7e1B325E734141126e28BBaa10892976CD5,SWIRL,18
0xdBee1d8C452c781C17Ea20115CbaD0d5f627a680,sSXP,8
0xAaeBba075700a4c08D4CCD9E3524324a6f7aD718,STAN!,18
0x923b83c26B3809d960fF80332Ed00aA46D7Ed375,CTR,18
0x4bD70556ae3F8a6eC6C4080A0C327B24325438f3,HXRO,18
0xef58b2d5A1b8D3cDE67b8aB054dC5C831E9Bc025,crSRM,8
0x276105758dfb270f5Cd845Aa04a6Ba09C88699ca,G,9
0xA5a688DfAa51AAfb34B846B25c62Ca792AECc95C,drETH,18
0x212c489B399349be22d5311C9ca3194961853bE1,TIMMY,9
0xf8C3527CC04340b208C854E985240c02F7B7793f,FRONT,18
0x9F5f463A7666e04CDABD22BD83569A5c72Cb4f4D,SU,9
0x8D983cb9388EaC77af0474fA441C4815500Cb7BB,ATOM,6
0xc5dc20e3F6Eac3F168dA06022A46912bA19ED9CC,PepeStoned,9
0x8e595470Ed749b85C6F7669de83EAe304C2ec68F,iDAI,8
0x6e5970DBd6fc7eb1f29C6D2eDF2bC4c36124C0C1,TRADE,18
0x3b435f93c0915b8C5ccD3A5d0c3D445D5758845F,EL,8
0x015628Ce9150Db1bCE2FBb717A09E846F8a32436,BBC,18
0xBAe7EC1BAaAe7d5801ad41691A2175Aa11bcba19,EF_LEV,18
0x7f7f49208749AC58871aCca8674DC4D02582137E,ETB,18
0xdebe620609674F21B1089042527F420372eA98A5,TAVA,18
0x92925Acf2771Bc59143228499f9610FE5176eb9C,SYL,18
0x5dE869E3E62B0FB2c15573246BA3Bb3Fd97a2275,SHEB,18
0x04B5E13000C6e9A3255Dc057091F3e3Eeee7b0f0,iFUND,18
0x68e9f0aD4e6f8F5DB70F6923d4d6d5b225B83b16,variableDebtEthFXS,18
0x98b29A7628D46A5Bf03Ac8B587BFC01f4fCEaB91,$BOOBY,9
0xb7b186D6301080BcBB977d186200b1c649b28089,LARP,9
0xDcB01cc464238396E213a6fDd933E36796eAfF9f,YLD,18
0x8e14c88aB0644eF41bd7138ab91C0160D8c1583A,FREN,18
0xA4EED63db85311E22dF4473f87CcfC3DaDCFA3E3,RBC,18
0x560363BdA52BC6A44CA6C8c9B4a5FadbDa32fa60,SFUND,18
0x07d7C3fE238CE7394c8d280DF3716615fBed9024,YUAN,18
0xA700b4eB416Be35b2911fd5Dee80678ff64fF6C9,aEthAAVE,18
0xbB126042235E6bD38B17744cb31a8bF4A206c045,FANC,18
0x14778860E937f509e651192a90589dE711Fb88a9,CYBER,18
0x27B82B91C6583fE1a830b4a0620Eca4027492A61,UNI-V2,18
0x3D97EdB1c1D87C0cBf098a0D2230d7380d4b1432,CNDL,18
0xe9a1a90A299766D9D3751D08173B6dD370ba1090,BladesOfGlory,9
0x713d97e165E5b993b785Fd8f84a8B33DAFeF7c33,冰淇淋,9
0x261EfCdD24CeA98652B9700800a13DfBca4103fF,sXAU,18
0x38cF6Cea814aefD01027A0bBF8a78B7Aa95A698E,BYPASS,9
0x88A5d56Bc6ef052e571e59D6F7e7d1144f5cb287,wen,9
0x898b44799D0B16A168723b08705f6EfAAfa57d23,XAE,18
0xdC054ec9bA00C0908CE346D05fEf72C91C26717A,YUAN,9
0xaa3ac37D7d29fB54CE464E612b02c0598E04298A,$KTL,18
0x1735Db6AB5BAa19eA55d0AdcEeD7bcDc008B3136,URQA,18
0xBDC5bAC39Dbe132B1E030e898aE3830017D7d969,SNOV,18
0x56c6aac504e32e97957A7aF6c8398e74EdBED0db,vDebtUSDT,6
0x8DF586aa346c3d9d1c99A21316A2735d71355eC8,WSB,18
0x9754d5e5ea788C62F11d34a818aeAE927AeAC84C,NOLO,18
0x9641887121AB687dc364cEBd2DA83Bbf20d3FEea,TODD,9
0x5ee264D138505e18fBa20cf18979e94d8AA3101d,DOGGA,18
0x4463e6A3dEd0dBE3F6e15bC8420dFc55e5FeA830,TXA,18
0x233F355E60E33d313C58e0899778aD4928aec5f9,BTCB,9
0x168f036C3ce06cB02C3E2f466F1F059B307E1039,PAPA,8
0xC0bA369c8Db6eB3924965e5c4FD0b4C1B91e305F,DUCK,18
0xb347132eFf18a3f63426f4988ef626d2CbE274F5,ibff,18
0x6c37Bf4f042712C978A73e3fd56D1F5738dD7C43,ELET,18
0x6e36556B3ee5Aa28Def2a8EC3DAe30eC2B208739,BUILD,18
0xf6537FE0df7F0Cc0985Cf00792CC98249E73EFa0,GIV,8
0xB627a1BF727f578384ba18B2A2b46f4fb924Ab3b,P3PE,18
0x1FEE5588cb1De19c70B6aD5399152D8C643FAe7b,PHTK,18
0x74159651A992952e2bF340D7628459aA4593fc05,TEN,18
0xBE1767BBE37Fd77A4b1b8d2dA86de39EA60f46Cb,FOA,18
0xEB36C8E7fBDdfE37939EECDE55019F96B33EaC01,NOB,9
0x1776B223FF636D0d76aDF2290821f176421DD889,America,9
0x41ad4093349C8A60DE591A3C37dcd184558EaAe3,BITN,18
0x77A9B858aA8417fd318ecEE01C1d6D9fEF31A71F,NET,18
0x15B543e986b8c34074DFc9901136d9355a537e7E,STC,18
0xEa195086Ca22bdDD39143110595D02B417dacd4B,IPTV,9
0xBfb72eC6B880d9B05bC2f80e5DAE686D608DCe63,KVI,18
0x3aaDA3e213aBf8529606924d8D1c55CbDc70Bf74,XMON,18
0xC36824905dfF2eAAEE7EcC09fCC63abc0af5Abc5,BAB,18
0xAA2ce7Ae64066175E0B90497CE7d9c190c315DB4,Suter,18
0xD52C73c15e827701dB5C4961c0F8680D0db7D3a0,XYJ,18
0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,INV,18
0x0538C8bAc84E95A9dF8aC10Aad17DbE81b9E36ee,vaDAI,18
0xa71d0588EAf47f12B13cF8eC750430d21DF04974,QOM,18
0x967B0c95295ead8fAef70d26A7846AeCD349AAFf,$HACHI,18
0x6C361a982fdC316e8ff5ac98D525e5ba366F3e63,FCKIT,18
0xAEda92e6A3B1028edc139A4ae56Ec881f3064D4F,eUSD3CRV-f,18
0xb8db81B84d30E2387de0FF330420A4AAA6688134,aAmmUniLINKWETH,18
0xF7360542244da5dF2b0f6Ba693de3CF6916A0007,BRIAR,18
0x8d008CAC1a5CB08aC962b1e34E977B79ABEee88D,PEPEAI,18
0x01A8F03E4EFb1ceF12D796d21468C5903A6ed5D6,zenFXF,8
0x9961BdBE8B7091E584c2bF9D0a160C583f564A8c,cncCRVUSD,18
0xaBbEA34248FA9bCb0090B70b010773f59659dA0E,BINU,9
0xadB0739822374A05653F513683DdBEbA3CC81f2e,DODECA,18
0xd12b2859227b88C8065b6216e6e1b980D8dfE152,SND,18
0xaac1d67f1C17EC01593D76E831C51a4F458Dc160,variableDebtUSDT,6
0x9F3aB6b35C6fAF89A95478e5Bd0a79529D402344,PEPEX,9
0x9eD5135F31fb24Ea08A318Be9341b0500486B827,PIKAC,18
0xa789b5B2d4DC60C6334DD3D165FD9C5455404C4b,WAIFU,9
0x2a961D752eAa791CBfF05991e4613290Aec0D9AC,PATTON,9
0x7c7FF6ad5Ad2b55e496F99DB58b040875416Cb71,BPT,18
0x0AF44e2784637218dD1D32A322D44e603A8f0c6A,MTX,18
0x50D1c8e131dCA8B9226c0A0f78947557497374B3,BRIDGE,9
0x048Fe49BE32adfC9ED68C37D32B5ec9Df17b3603,SKM,18
0xD5930C307d7395Ff807F2921F12C5EB82131a789,BOLT,18
0x3A9A7233d660b487d67C78BDd5a15c5adebd162c,XI,9
0x92fc03AF11a436Fc178EEFBDcb0A25150FBD4973,cvxETHwBETHCRV,18
0xF5D0FefAaB749d8B14C27F0De60cC6e9e7f848d1,YFARM,18
0x15f74458aE0bFdAA1a96CA1aa779D715Cc1Eefe4,GRAI,18
0x30d789c93aAB4E70a307e546ca3265B0a6572E64,BUNNI-LP,18
0xFfD822149fA6749176C7a1424e71a417F26189C8,thing,18
0x24249b5a869a445C9B0CE269a08d73c618dF9d21,ETHEREUM,8
0x45804880De22913dAFE09f4980848ECE6EcbAf78,PAXG,18
0x68A47Fe1CF42eBa4a030a10CD4D6a1031Ca3CA0a,TET,8
0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08,rETHwstETH-f,18
0xB3d241DC705BdD43ac68725E11782ae1aC5a12b8,UNI-V2,18
0x63FA12cB1C253175F54442EF8717f979aE41fDF5,LINK2.0,9
0x640F73f3606e2835d205746CBcD597b201a55802,RFDX,9
0x228619CCa194Fbe3Ebeb2f835eC1eA5080DaFbb2,crXSUSHI,8
0xbcD4b7dE6fde81025f74426D43165a5b0D790Fdd,SPDR,18
0x814e0908b12A99FeCf5BC101bB5d0b8B5cDf7d26,MDT,18
0x4104b135DBC9609Fc1A9490E61369036497660c8,APW,18
0x900f92677679B1008A2A9b25DcA19E2669e6961e,STRONGX,18
0xC12D1c73eE7DC3615BA4e37E4ABFdbDDFA38907E,KICK,8
0xd3b36aFe51268A9bb8e3Bcd36338b4E224FFC332,FII,18
0x1E0b2992079B620AA13A7c2E7c88D2e1E18E46E9,KOMPETE,10
0xf285fe060b41D19044eF3975C9106bb3d5Da6012,PUM,18
0xab9f0CB022c6280bd40A97E276050cCB0A1f5440,SHIBL,18
0x9cA85572E6A3EbF24dEDd195623F188735A5179f,y3Crv,18
0xB5BACcA994EbCE5F961930914A10110103b2260B,DAN,18
0x53f0de2611608Cd3E069d78245CEa8F3c697659e,REVOLUTION,18
0xd33B79F237508251e5740c5229f2c8Ea47Ee30C8,TORCH,18
0xe469c4473af82217B30CF17b10BcDb6C8c796e75,EXRN,0
0x0Eef64c9c064F97A1FEEe3d0C529C517Fe1B029B,PAULY,18
0xDA68f66fC0f10Ee61048E70106Df4BDB26bAF595,JPEGpETH-f,18
0x1f19D846D99a0E75581913B64510fE0e18BBc31F,FGM,18
0xdfEf6416EA3e6Ce587ED42Aa7cb2E586362cbBFa,Shib2.0,9
0x537bd069edb6457F25e8857e69f5b7C7050a5FB0,GLMCR,18
0x1533B4b0392B864A842a4ec57c258c2c1ac73806,RYUTSUKA,9
0xdA816459F1AB5631232FE5e97a05BBBb94970c95,yvDAI,18
0x6460B9954A05714A1A8d36Bac6D8BC9B657352d7,RAT,18
0xf86ecf466806A7484684F74B6AEe13D3C80E81db,Perry,9
0xc033fC8f779d9742e174536f85fbCc1E3403fAeb,BITEY,18
0xf8A4A419c2d7140e49eF952a7e7Ae1Bd4A8b6B9C,LITH,18
0xA6A97C02885b08ABb4bf6D742796081eC54540fe,cvxETH+ETH-f,18
0xb9f599ce614Feb2e1BBe58F180F370D05b39344E,PORK,18
0x15F0EEDF9Ce24fc4b6826E590A8292CE5524a1DA,DENA,18
0x361a8c6Ef166Ea5904A82F6E8B085F0EE4408a6b,WSI,18
0x8cA005f8bFa8C165413C9B9761d4b29c6Dbc61ec,SLEUTH,9
0x6B0b3a982b4634aC68dD83a4DBF02311cE324181,ALI,18
0xD4AE350a93a7e2633bF7F1035a4D044fd5d10a3b,MAGIC,18
0xC8A4e3d5c4B8529A5c3645bCdF53A398f3b55bb8,OURO,18
0x39b448ed2dCE5659fa6635BD9A9c380393e583A3,JUGGS,18
0x995685218a10795A90d787b999104F9cB707f45d,SHIMA,18
0x4dD6D5D861EDcD361455b330fa28c4C9817dA687,zenMPH,8
0xdC6a3Ab17299D9C2A412B0e0a4C1f55446AE0817,variableDebtSUSD,18
0x1196A3fF044B7F9295C784bfd5b4ffeD0ea80d11,cBTC2.0,18
0x84f9EDBC0599961d9223EeE4903AD45648B73536,BIT,8
0xDb298285FE4C5410B05390cA80e8Fbe9DE1F259B,FOREX,18
0xc03D38F89b175596859C99eaB231d31e1808358c,E/ACC,9
0x226d6d842D49b4D757bEf1632053a198D5D9c8aA,BLOCK,18
0xF938424F7210f31dF2Aee3011291b658f872e91e,VISR,18
0x8Ae4BF2C33a8e667de34B54938B0ccD03Eb8CC06,PTOY,8
0xa49b3c7C260ce8A7C665e20Af8aA6E099A86cf8A,CRPT,18
0xC39b0D3c3DA68cdaefe24a07373b9894496eCA97,CC,9
0x11BEBcd969EdC7d756fbFc807eF0191bc19bca2E,TWO,8
0xC7b90A59280B8D40302B059321D3C6694ef1c230,MILBURN,9
0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,pxsteth,18
0xf08137E54A81ba8bC9468ae13c2c0b1Dc31f2FdE,BBS,18
0x163c754eF4D9C03Fc7Fa9cf6Dd43bFc760E6Ce89,MAGGOT,18
0x0C582b44ffFddC1C5dD65E43867FE200D2E63E46,plETH @ 10000,18
0xDd0ef0B2dE3EFec847a79b4CE4de52c4bb98f488,DAO9,18
0x15ab0333985FD1E289adF4fBBe19261454776642,UNI-V2,18
0xaBeC00542D141BDdF58649bfe860C6449807237c,X,18
0xB2279B6769CFBa691416F00609b16244c0cF4b20,WAIF,18
0x4981553e8CcF6Df916B36a2d6B6f8fC567628a51,BNI,18
0xe6fd75ff38Adca4B97FBCD938c86b98772431867,ELA,18
0xCa7013bA4Bf76bCdc3ffC71735896682644f47C2,D三G三N,18
0xea004e8FA3701B8E58E41b78D50996e0f7176CbD,YFFC,18
0xBEE709aa42375acE642338F7f657ff859a19c9bC,MCT,18
0x4C6E2c495b974b8d4220E370F23c7e0e1da9b644,SMILEY,9
0xF3A3023e6Dede84AD88a656A3269F2A36e83c9a9,$SHARBI,9
0x2059e8ab375a6B0810BE5eEC48Db7816A6c0Fd79,Giggity,18
0xD041B8A38214be632a779E1f391fDf86b8841960,AI,18
0x89045d0Af6A12782Ec6f701eE6698bEaF17d0eA2,PIXEL,18
0x1C4853Ec0d55e420002c5eFaBc7Ed8e0bA7A4121,Okinami,9
0xb7989C2DED5d20fdca15ddE82DfDEfcda88CC926,BUNNI-LP,18
0xF62aC0fCae17F9195280cEd4dE978313eFFE2Daa,CHART,18
0xF635fdF9B36b557bD281aa02fdfaeBEc04CD084A,bdETH,8
0xcD62b1C403fa761BAadFC74C525ce2B51780b184,ANJ,18
0xF7e38763A21CFA377e577DfB2f79074A4b5eB2A8,SHIYA,18
0x6A6BfdD2174adE27258fE96b9AFaE3758Dec14F2,SOLAR,18
0xaF8942831F3A096f708b8b31F191B8958Cf176c5,NeRF,18
0x3576EFf2be8B1A31782b3E8dfD962a6ddb087890,RABBITS,18
0x839e71613f9aA06E5701CF6de63E303616B0DDE3,VVS,18
0x721A1B990699eE9D90b6327FaaD0A3E840aE8335,LOOT,18
0x8290333ceF9e6D528dD5618Fb97a76f268f3EDD4,ANKR,18
0x247Dc9CBBAADabce6e30E2A84eC6C53A419913Ad,EMS,18
0x95aA5d2DbD3c16ee3fdea82D5C6EC3E38CE3314f,PXP,18
0x46be62D1Fc217063c1bF1f35D788690ceC7a60cA,SUKO,18
0x532aD5EA77fad346962E1E364aF8CE7b679502f5,BUNNI-LP,18
0xed2c5bac5BAEDb7A59f8711659294AE3Eef656e5,MOON-V1-ETH-YFI,18
0xBB62a5CA15e657dbf85d78A49de11F2E127CA641,FIFO,18
0x8ACee0fCeE91cedAD1c5013F031762C814740587,SAUDIPEPE,18
0x13190f3479066dC6Ab5B516e2229ce88CDBB0fdb,X,18
0x72dD4b6bd852A3AA172Be4d6C5a6dbEc588cf131,NGC,18
0xA23c5eF36deC46Fe8E320CaA647AfD484D9D96Df,XPRO,9
0xfD1450a131599ff34f3Be1775D8c8Bf79E353D8c,SHIBA,18
0x8B42DD505b2b4c0b21F75eb284c7295bC71E580B,DN404,18
0x07919dd08bffe164c06e34EDaEa5E59F224A4E86,CV,18
0x89FCb32F29e509cc42d0C8b6f058C993013A843F,SDS,18
0xAca55D5A5F58e29BD1E00E4B1Bdeda62D2ECf33f,MRSPEPE,18
0x3B29cA6FF90f60fD65F1A21E59b1D6C089D6A720,MOON-V1-ETH-CEZ,18
0xe8a9e91a4C47BEb82723Df458Ef4F51A0128f4f0,CARL,9
0x3353cA8ee06f6E3f9245214e1A5A118b29f03D19,NIBIRU,9
0xBbff34E47E559ef680067a6B1c980639EEb64D24,L2,18
0x099f95b0694A0D808f7C6c46A621f4E5E5E36dF5,ADORs,18
0x50bC2Ecc0bfDf5666640048038C1ABA7B7525683,cV,18
0xb525Ecee288B99216CD481C56b6EFbdbE9bF90b5,KUMA,18
0x1B36ad30F6866716FF08EB599597D8CE7607571d,vDebtUSDC,6
0xA9034f72655aE24703901d00F2904eA4834BB38a,KS2-RT,18
0x8D192AcFB8Ba8B1524fd6232C297C14b82961e61,OAGPT,9
0x12c5E73Ddb44cD70225669B9F6f0d9DE5455Bc31,IDON,18
0x486c280024B5428459Ec3360f99183a61D41D9A3,EthlinQ,18
0xA0DA5bBFb5561486bB86f7b7cBA15eA2F17574d9,ELON KUSH,9
0xa2c798f6456E4928f1E029C971007A09416A3db0,SOAPS,9
0x9a8ff01590eB74165842bE0b1835b1fd6a243EE1,ODDS,9
0x77F3A4Fa35BaC0EA6CfaC69037Ac4d3a757240A1,kmxSUSHI/DAI-LINK,18
0x2Ec3275f7aCe4044e499823F511cd58250be8E3d,PRVG,8
0x79C75E2e8720B39e258F41c37cC4f309E0b0fF80,SOUL,8
0xebF2096E01455108bAdCbAF86cE30b6e5A72aa52,XIDR,6
0x0f8958c757B65881cec98028CAE0c4EE45726EAE,DCN,18
0x49fE09c0499ccC9ac858e45682D9c3a7Ad4B69a1,LARRY,18
0x4911E8cBe156589E8516769800Ed494F34668E55,FCKR,9
0xBEEF01735c132Ada46AA9aA4c54623cAA92A64CB,steakUSDC,18
0x514cdb9cd8A2fb2BdCf7A3b8DDd098CaF466E548,REDPANDA,9
0xdE59b88abEFA5e6C8aA6D742EeE0f887Dab136ac,GAIN,5
0xE80C0cd204D654CEbe8dd64A4857cAb6Be8345a3,JPEG,18
0xb4bebD34f6DaaFd808f73De0d10235a92Fbb6c3D,YETI,18
0xb0f8Fe96b4880adBdEDE0dDF446bd1e7EF122C4e,bdbSTBL,8
0x99bB54f7A11EB8af1d486fe644ebed304F52f85a,SPONGS,9
0x4140d800e6c98281884b86e967719b62203d4403,BRRR,9
0x4985F5f12ff9C62B14CE74aAb3F2E1C0BC864D5B,DEVAI,18
0xE179198Fd42f5De1a04Ffd9a36D6DC428cEB13f7,nWETH,18
0xBe65a8a481567EF1b30cdE558ECdC4030C3fD4b2,MONEY,18
0xAFbF03181833aB4E8DEc24D708a2a24c2bAaa4a4,MANDOX,9
0x435b67F0DcAe34c046720de42fcDC135b8f90e55,BSX,18
0xd63b340F6e9CCcF0c997c83C8d036fa53B113546,PLP,18
0x09D6F0F5A21f5BE4f59e209747E2d07F50BC694C,NFTFI,18
0x616ef40D55C0D2c506f4d6873Bda8090b79BF8fC,KTO,9
0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,XCN,18
0x25e1474170c4c0aA64fa98123bdc8dB49D7802fa,BID,18
0xd0E23408Bf35c5425a1cA7d37fEcA58EbA693d92,POPE,8
0xA0D3707c569ff8C87FA923d3823eC5D81c98Be78,iETHv2,18
0x053c80eA73Dc6941F518a68E2FC52Ac45BDE7c9C,fUSDT,6
0x8888A185D4d83d4249acF0F8D262AF2A5658B673,GAMBOL,18
0x3Ec11b634A30843329b7a730ccD3C4B38ac9bc2d,SAFEPEPE,18
0x8DBa4bC68126Bd186Fbb62C976539D1558c9Fe73,PEPEBOMB,18
0x888888435FDe8e7d4c54cAb67f206e4199454c60,DFX,18
0xd58834528ba950Ed2911feab3B8027E297BAEf9F,YANG,18
0x68934F60758243eafAf4D2cFeD27BF8010bede3a,UZDFRAXBP3CRV-f,18
0x32d5B155e82c87C491ea14b59477ddd0957e242c,XFER,18
0x8838eefF2af391863E1Bb8b1dF563F86743a8470,variableDebtEthosETH,18
0x64C79C8c59a2Be17c8D651f73E5ee7942eEBdC9e,SCHRODINGER,18
0x9fBFed658919A896B5Dc7b00456Ce22D780f9B65,PLT,18
0x9694EED198C1b7aB81ADdaf36255Ea58acf13Fab,DHX,9
0xF3A43307DcAFa93275993862Aae628fCB50dC768,cvxFXSFXS-f,18
0x2cD3965Fb18831030BF325f0BA0FF827113b94D2,SGLU,18
0xeAf20a9C529F0dA7943558e66a46A684f7A64245,Bitcoin Cash,9
0x001a6D3EdB3cEcbFaB144885f617303BA0B32146,TETHER,18
0x8249D0B963824eC8aC9F6569215eb9076E207dA5,Pek,18
0xe8Ff5C9c75dEb346acAc493C463C8950Be03Dfba,VIBE,18
0xD1Ff31E3D8B78F06AEa4EAbB534bf5Aa23278341,ILVA,16
0xEC213F83defB583af3A000B1c0ada660b1902A0F,PRE,18
0x01e0E2e61f554eCAaeC0cC933E739Ad90f24a86d,GTON,18
0x49B4F92431c5B8cF260F983c4d3ed28E1fd0b991,JOJO,18
0x543Ff227F64Aa17eA132Bf9886cAb5DB55DCAddf,GEN,18
0xB9e8bcd56F26B0540989a66Aa24D431Cdb0AFfA0,variableDebtCRV,18
0xaD5Fe5B0B8eC8fF4565204990E4405B2Da117d8e,TRXC,0
0xB44b653f147569d88a684cBf6549e1968E8B2A1d,2DAI,18
0x244b797d622D4DEe8b188b03546ACAAbD0Cf91A0,FOUR,18
0xdf55670e27bE5cDE7228dD0A6849181891c9ebA1,STGUSDC-f,18
0x9C729Dbdd6b65f53110b870Acf17b70979408F61,SCM,18
0xc01154B4CCB518232D6bbfC9B9E6C5068B766f82,NEX,18
0x8457CA5040ad67fdebbCC8EdCE889A335Bc0fbFB,ALT,18
0x69570f3E84f51Ea70b7B68055c8d667e77735a25,BSGG,18
0x4E21418095d32d15c6e2B96A9910772613A50d50,frxeth-ng-f-gauge,18
0x2Ce125b558537058FeC9576f67363112D3Dd86bb,KAERU,9
0xB0B195aEFA3650A6908f15CdaC7D92F8a5791B0B,BOB,18
0xDaE9aDdaCEF7ae4B750527817fa4945d6364BE05,UNI-V2,18
0x569424c5EE13884A193773fDC5d1c5f79C443a51,PINE,18
0xdbF9D649084f89E6EDee5041a312Ba938f3ed085,PEPO,9
0x44ff8620b8cA30902395A7bD3F2407e1A091BF73,VIRTUAL,18
0x418AfEe14a1FD9c05c4df05e033f7C3d46aEb905,Felix,18
0xA4fBaF3448AC9086cc4fD63fEa6E80D6B39CF898,AMIGO,18
0x1740Aa56eb4e333BacD317dacD0cF28043d8e8A1,UNI-V2,18
0x1BFd938e1f6b62F21Ef2EB2671c1b755E290d9C6,UNI-V2,18
0x6361F338Ab8DEf2AF3f2A1Be7BD8A7dB3156F7E7,PRBLY,18
0x2a69219523A3c3372B26dE059352302A30EfE982,ETX,18
0xEec2bE5c91ae7f8a338e1e5f3b5DE49d07AfdC81,DPX,18
0x927709711794F3De5DdBF1D176bEE2D55Ba13c21,aEthosETH,18
0xD3eCAf3F39a797eb0587b063C0A3359c90f190A1,Nirvana,18
0xa8c8CfB141A3bB59FEA1E2ea6B79b5ECBCD7b6ca,NOIA,18
0x84810bcF08744d5862B8181f12d17bfd57d3b078,SGT,18
0x6184F3A9cD6504AeF6f86284498932D428374B8B,OBCD,8
0x18aAA7115705e8be94bfFEBDE57Af9BFc265B998,AUDIO,18
0xd49EFA7BC0D339D74f487959C573d518BA3F8437,COLI,18
0x79bE75FFC64DD58e66787E4Eae470c8a1FD08ba4,aAmmDAI,18
0x4B0181102A0112A2ef11AbEE5563bb4a3176c9d7,cSUSHI,8
0xFd20184d6c781DbeE64e8Cbd331Ba2D5177d54e7,PFINE,18
0x41c84c0e2EE0b740Cf0d31F63f3B6F627DC6b393,iWETH,8
0x221C0C53Ab669F544CB7CA5519648573DCc3B222,BORK,18
0xb23d80f5FefcDDaa212212F028021B41DEd428CF,PRIME,18
0xEB1112Ac78D537853150E2a07E8b765E29d3F019,HASH,18
0xf9d593e81b2409332BB428A15A4118E2e3976911,UNI-V2,18
0x38F9BC6E04F85cB1a6B2EEa40Cf4E17453C18eEc,🅰️,18
0x0Efd4481fF73d4342624E23580c99f5d3b591D0b,PHEPE,18
0x654F1aa21075809D7569e9EA51aEbA8bBF6be4D3,PEW,9
0x4f849C55180DDf8185c5Cc495ed58C3Aea9c9A28,nd4,9
0x4C2e59D098DF7b6cBaE0848d66DE2f8A4889b9C3,FODL,18
0xC59C238aDF548ce5B873CE5232805aFBb13fE29C,pWBTC,8
0x59cD1C87501baa753d0B5B5Ab5D8416A45cD71DB,spWETH,18
0x3f5dd1A1538a4F9f82E543098f01F22480B0A3a8,dKUMA,18
0x0184eB8A4d86ff250cB2F7F3146AeCC14ccb73A4,variableDebtWBTC,8
0x8AcC88ce0f700167ce47944e8F2A8EDD00ee7C98,MONEY,8
0x9Ba021B0a9b958B5E75cE9f6dff97C7eE52cb3E6,apxETH,18
0x290E6d7F9b92D338D2dd44e8358bF11B2F787F7a,ppBLUE,18
0x675BBC7514013E2073DB7a919F6e4cbeF576de37,CLS,18
0xAb2A6063e2B82fD193A571eD42d1Da9B014c1d4A,C.HILL,18
0xc221b7E65FfC80DE234bbB6667aBDd46593D34F0,wCFG,18
0x0FD10b9899882a6f2fcb5c371E17e70FdEe00C38,PUNDIX,18
0xc047C42554c6495c85108aE8ee66fA4E3B88176d,MCN,18
0xD533a949740bb3306d119CC777fa900bA034cd52,CRV,18
0x5AdEbAfBf2FD0D6808A7a1E823759De2DF1df39e,FANTA,18
0xeDADeB5fAa413e6c8623461849DFD0B7C3790c32,OBOT,18
0xfB18127c1471131468a1AaD4785c19678e521D86,cvxcrv-crv-f-gauge,18
0x834cE7aD163ab3Be0C5Fd4e0a81E67aC8f51E00C,PIS,18
0xBAcaCD83b68C92Ae07eF382d0c0277D1Bd1c7C4D,PSALE,18
0x8999B76A5E76e8a757AD824d8095d8aD9Dc51370,BirdX,9
0xb99C8Df771D63548ffA8b3de072DEE0CeEF869BC,UXUY,18
0xa2dAb8DA9a112FFE10F492482cd40BA8B82355e8,SFM,18
0x2F109021aFe75B949429fe30523Ee7C0D5B27207,OCC,18
0x3378e05Ee7931BbEB31F63A2f7717Ca92376F33C,REFI,18
0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3,ONDO,18
0xE01aF0522c3FCD5cfde852c00A93162b74e91b8D,TIP,18
0x1845966510F14e2f66B8B9568d36cC6dbA4d6845,METAIX,18
0x96424E6b5eaafe0c3B36CA82068d574D44BE4e3c,crvUSDFRAX-f-gauge,18
0xadE5900F0c560Dc3aed9eBE93CeFf90f69745dF5,PAPA,18
0xb05097849BCA421A3f51B249BA6CCa4aF4b97cb9,FLOAT,18
0x982c15EEB4EBF0B5D1300a1b771086B15E15Fa25,UNI-V2,18
0xA24c0E9195481821f9b5292E8c6A4209cc8cc3c9,zenAPI3,8
0x87b008E57F640D94Ee44Fd893F0323AF933F9195,COIN,18
0x91Af0fBB28ABA7E31403Cb457106Ce79397FD4E6,AERGO,18
0xf2F80327097d312334Fe4E665F60a83CB6ce71B3,VERSUS,18
0x4B1E80cAC91e2216EEb63e29B957eB91Ae9C2Be8,JUP,18
0x5966c6459aCdc8280d5F30A7D5361Daa8aC06CA6,FED,9
0xD9016A907Dc0ECfA3ca425ab20B6b785B42F2373,GMEE,18
0xf15a6DB8d536a2B8de10F48F62571905D414C3e1,1LP-USDT-ARCX,18
0x056D97A9A9dDA5A32492Ac31467A3823F26F29F0,DLC,9
0xE1Fc4455f62a6E89476f1072530C20CF1A0622dA,PHTR,18
0xbBE2F3bBB57851d230Bb35d609b44A18a16B63E0,$OBI,18
0xDE125aD68943550D4c6564F5f2Bff4f48b04E2ac,SHREK,9
0x51BC0DeaF7bBE82bC9006b0c3531668a4206D27F,RAKU,18
0x29c22337E3ce362Ce4ad8ecc9CE11fE5A08DBA3c,cvxcrvfraxUSDP,18
0xa2E3356610840701BDf5611a53974510Ae27E2e1,wBETH,18
